N;Scale;Approximated Value;Deviation;
33600;1;0.936624;0.00835724
34100;1;0.931443;0.0138418
34600;1;0.938495;0.00637572
35100;1;0.970275;0.0272706
35600;1;0.9419;0.00277072
36100;1;0.965481;0.0221951
36600;1;0.95176;0.00766819
37100;1;0.942602;0.00202801
37600;1;0.915846;0.0303555
38100;1;0.91582;0.0303828
38600;1;0.94073;0.00400966
39100;1;0.943619;0.000950865
39600;1;0.930723;0.0146048
40100;1;0.942635;0.00199272
40600;1;0.949944;0.00574526
41100;1;0.957075;0.013295
41600;1;0.947207;0.00284797
42100;1;0.954663;0.0107417
42600;1;0.929308;0.0161022
43100;1;0.949205;0.0049635
43600;1;0.961064;0.0175192
44100;1;0.939366;0.00545424
44600;1;0.902894;0.0440679
45100;1;0.948932;0.00467437
45600;1;0.915928;0.0302691
46100;1;0.939104;0.0057317
46600;1;0.946552;0.00215452
47100;1;0.943728;0.000835167
47600;1;0.926667;0.0188991
48100;1;0.947959;0.00364377
48600;1;0.940007;0.00477563
49100;1;0.920336;0.0256018
49600;1;0.931247;0.0140493
50100;1;0.915162;0.0310801
50600;1;0.949157;0.00491252
51100;1;0.956232;0.012403
51600;1;0.958459;0.0147612
52100;1;0.925189;0.0204635
52600;1;0.954839;0.0109286
53100;1;0.941271;0.00343666
53600;1;0.959154;0.0154966
54100;1;0.933936;0.0112027
54600;1;0.935533;0.00951192
55100;1;0.941159;0.00355522
55600;1;0.942662;0.00196364
56100;1;0.926636;0.0189319
56600;1;0.934253;0.0108675
57100;1;0.935266;0.00979454
57600;1;0.934405;0.0107059
58100;1;0.955313;0.0114298
58600;1;0.956287;0.0124607
59100;1;0.96185;0.0183509
59600;1;0.952802;0.00877143
60100;1;0.947625;0.00329055
60600;1;0.9374;0.00753526
61100;1;0.950414;0.0062436
61600;1;0.952012;0.00793481
62100;1;0.951548;0.00744401
62600;1;0.930747;0.0145791
63100;1;0.951413;0.00730138
63600;1;0.943017;0.00158872
64100;1;0.961445;0.0179221
64600;1;0.935643;0.00939578
65100;1;0.947871;0.00355074
65600;1;0.932792;0.0124145
66100;1;0.93559;0.00945146
66600;1;0.957178;0.0134044
67100;1;0.916576;0.0295828
67600;1;0.940717;0.00402307
68100;1;0.937237;0.00770811
68600;1;0.957616;0.0138685
69100;1;0.935632;0.00940662
69600;1;0.939946;0.00483954
70100;1;0.962644;0.0191916
70600;1;0.954862;0.010953
71100;1;0.942541;0.002092
71600;1;0.948587;0.00430907
72100;1;0.947537;0.00319767
72600;1;0.952127;0.00805634
73100;1;0.946279;0.00186534
73600;1;0.939983;0.00480096
74100;1;0.9238;0.0219345
74600;1;0.924646;0.021039
75100;1;0.941662;0.00302289
75600;1;0.940964;0.00376204
76100;1;0.964293;0.0209373
76600;1;0.946322;0.00191056
77100;1;0.94712;0.00275586
77600;1;0.945528;0.00107002
78100;1;0.940844;0.00388913
78600;1;0.932632;0.0125829
79100;1;0.950336;0.00616032
79600;1;0.945954;0.00152128
80100;1;0.940049;0.00473042
80600;1;0.962926;0.0194899
81100;1;0.953033;0.00901611
81600;1;0.948742;0.00447327
82100;1;0.93503;0.0100442
82600;1;0.936668;0.0083105
83100;1;0.949166;0.00492182
83600;1;0.94721;0.00285152
84100;1;0.933602;0.0115558
84600;1;0.944633;0.000122689
85100;1;0.936798;0.00817256
85600;1;0.935869;0.00915603
86100;1;0.941161;0.00355283
86600;1;0.947964;0.0036497
87100;1;0.951787;0.00769693
87600;1;0.945356;0.000887707
88100;1;0.945949;0.00151643
88600;1;0.948183;0.00388071
89100;1;0.943516;0.00105959
89600;1;0.954093;0.0101384
90100;1;0.941245;0.0034642
90600;1;0.931222;0.0140764
91100;1;0.94564;0.00118927
91600;1;0.943875;0.000679851
92100;1;0.960391;0.0168061
92600;1;0.932212;0.0130279
93100;1;0.946942;0.00256758
93600;1;0.93347;0.0116956
94100;1;0.944835;0.000336031
94600;1;0.939738;0.00505997
95100;1;0.93766;0.00726038
95600;1;0.947196;0.00283658
96100;1;0.956432;0.0126143
96600;1;0.959231;0.0155777
97100;1;0.946281;0.00186766
97600;1;0.938744;0.00611237
98100;1;0.92613;0.0194672
98600;1;0.935041;0.0100331
99100;1;0.936307;0.00869202
99600;1;0.949958;0.00576053
100;2;0.388885;0.588271
600;2;1.29628;0.372431
1100;2;0.777771;0.176541
1600;2;0.972214;0.0293234
2100;2;0.944436;8.58869e-05
2600;2;0.987171;0.0451591
3100;2;0.865584;0.0835702
3600;2;1.17746;0.246625
4100;2;1.05284;0.114682
4600;2;0.828495;0.122837
5100;2;0.915025;0.0312251
5600;2;0.965269;0.021971
6100;2;0.956276;0.0124492
6600;2;0.913292;0.0330599
7100;2;0.870884;0.0779582
7600;2;0.880109;0.0681915
8100;2;0.835384;0.115544
8600;2;0.922472;0.0233397
9100;2;0.944436;8.58869e-05
9600;2;0.960061;0.0164568
10100;2;0.997241;0.0558208
10600;2;0.968545;0.0254391
11100;2;0.970462;0.0274687
11600;2;1.00239;0.0612679
12100;2;1.0156;0.0752601
12600;2;0.885795;0.0621721
13100;2;0.946981;0.00260809
13600;2;0.983651;0.041433
14100;2;0.976351;0.0337035
14600;2;1.02815;0.0885447
15100;2;0.849882;0.100194
15600;2;0.994649;0.053077
16100;2;0.987914;0.045946
16600;2;0.976899;0.0342839
17100;2;1.00746;0.0666438
17600;2;0.94128;0.00342785
18100;2;1.01411;0.0736809
18600;2;0.930398;0.0149486
19100;2;0.975268;0.0325568
19600;2;0.916659;0.0294951
20100;2;1.03896;0.0999933
20600;2;0.951448;0.0073378
21100;2;0.995252;0.0537149
21600;2;0.9092;0.0373921
22100;2;0.962535;0.0190767
22600;2;0.998025;0.0566505
23100;2;0.927601;0.0179097
23600;2;0.983748;0.0415357
24100;2;0.903634;0.0432845
24600;2;0.932693;0.0125191
25100;2;0.942001;0.00266359
25600;2;0.932717;0.0124929
26100;2;0.955079;0.011182
26600;2;0.998529;0.0571847
27100;2;0.980106;0.0376795
27600;2;0.935579;0.00946275
28100;2;0.910629;0.0358793
28600;2;0.911025;0.0354592
29100;2;0.952836;0.00880763
29600;2;0.964331;0.0209775
30100;2;0.952188;0.00812134
30600;2;0.962047;0.0185592
31100;2;0.964086;0.0207181
31600;2;0.942678;0.00194723
32100;2;0.862575;0.0867561
32600;2;0.941198;0.00351396
33100;2;0.943429;0.00115208
33600;2;0.96064;0.0170695
34100;2;0.883831;0.0642515
34600;2;0.933999;0.0111356
35100;2;0.919587;0.026395
35600;2;0.976583;0.0339495
36100;2;0.951207;0.00708312
36600;2;1.00303;0.0619467
37100;2;0.99475;0.0531837
37600;2;0.911192;0.0352831
38100;2;0.950269;0.00608928
38600;2;0.92587;0.0197428
39100;2;0.970722;0.0277438
39600;2;0.958465;0.0147673
40100;2;0.970759;0.0277832
40600;2;0.963593;0.0201963
41100;2;0.97931;0.0368367
41600;2;0.946039;0.0016108
42100;2;0.931108;0.0141967
42600;2;0.884577;0.0634607
43100;2;0.95101;0.00687407
43600;2;0.975781;0.0331007
44100;2;0.90299;0.0439663
44600;2;0.912922;0.0334515
45100;2;0.938154;0.0067372
45600;2;0.913369;0.0329778
46100;2;0.94311;0.00148936
46600;2;0.928819;0.0166207
47100;2;0.908225;0.038424
47600;2;0.934632;0.0104656
48100;2;0.96615;0.0229035
48600;2;0.961011;0.0174628
49100;2;0.932216;0.0130236
49600;2;0.862448;0.0868906
50100;2;0.932238;0.0130001
50600;2;0.976825;0.0342055
51100;2;0.914756;0.0315095
51600;2;0.978243;0.0357068
52100;2;0.871074;0.0777579
52600;2;0.938944;0.00590064
53100;2;0.985762;0.043668
53600;2;0.935937;0.00908424
54100;2;0.958915;0.0152439
54600;2;0.943012;0.00159405
55100;2;0.940806;0.00392884
55600;2;0.905068;0.0417666
56100;2;0.938593;0.00627179
56600;2;0.96122;0.0176844
57100;2;0.997753;0.0563634
57600;2;0.943182;0.00141339
58100;2;0.955145;0.0112526
58600;2;0.950978;0.00683984
59100;2;0.935694;0.00934159
59600;2;0.944809;0.000308868
60100;2;0.964772;0.021445
60600;2;0.920876;0.0250304
61100;2;0.954074;0.0101183
61600;2;0.952012;0.00793481
62100;2;0.988182;0.0462301
62600;2;0.916304;0.029871
63100;2;0.915822;0.0303807
63600;2;0.934915;0.0101664
64100;2;0.982224;0.0399217
64600;2;0.939104;0.005731
65100;2;0.979083;0.0365966
65600;2;0.940794;0.00394137
66100;2;0.923088;0.0226878
66600;2;0.929588;0.0158061
67100;2;0.890785;0.0568882
67600;2;0.958982;0.0153148
68100;2;0.932526;0.012696
68600;2;0.981284;0.0389264
69100;2;0.956174;0.0123418
69600;2;0.959362;0.0157174
70100;2;0.961396;0.0178701
70600;2;0.944121;0.000419136
71100;2;0.962095;0.0186103
71600;2;0.925504;0.0201302
72100;2;0.946594;0.00219833
72600;2;0.942753;0.00186827
73100;2;0.965564;0.0222828
73600;2;0.956891;0.0131003
74100;2;0.929441;0.0159613
74600;2;0.961266;0.0177331
75100;2;0.967812;0.0246633
75600;2;0.961411;0.0178864
76100;2;0.933121;0.012066
76600;2;0.957998;0.0142732
77100;2;0.925053;0.0206075
77600;2;0.949161;0.00491672
78100;2;0.927151;0.0183866
78600;2;0.964792;0.0214659
79100;2;0.923296;0.0224681
79600;2;0.980519;0.0381166
80100;2;0.909341;0.0372421
80600;2;0.954362;0.0104226
81100;2;0.960945;0.0173928
81600;2;0.923603;0.0221428
82100;2;0.914662;0.0316086
82600;2;0.948673;0.00440027
83100;2;0.960748;0.0171845
83600;2;0.947559;0.00322089
84100;2;0.918805;0.0272221
84600;2;0.911996;0.0344314
85100;2;0.945938;0.0015038
85600;2;0.938595;0.00627007
86100;2;0.975601;0.0329098
86600;2;0.948863;0.00460057
87100;2;0.930468;0.0148749
87600;2;0.926045;0.0195578
88100;2;0.911519;0.0349363
88600;2;0.961241;0.0177057
89100;2;0.981161;0.0387964
89600;2;0.945304;0.000833152
90100;2;0.978904;0.0364064
90600;2;0.958478;0.014781
91100;2;0.965597;0.0223181
91600;2;0.965421;0.0221316
92100;2;0.933578;0.0115814
92600;2;0.914679;0.0315912
93100;2;0.930652;0.0146799
93600;2;0.943961;0.000588609
94100;2;0.981512;0.0391681
94600;2;0.934394;0.010718
95100;2;0.962195;0.0187162
95600;2;0.965298;0.0220018
96100;2;0.967155;0.0239679
96600;2;0.946449;0.00204522
97100;2;0.925155;0.0204997
97600;2;0.936353;0.00864349
98100;2;0.956555;0.0127451
98600;2;0.961959;0.0184664
99100;2;0.939054;0.00578374
99600;2;0.933169;0.0120149
100;3;1.74998;0.852782
600;3;0.874992;0.073609
1100;3;0.874992;0.073609
1600;3;0.820305;0.131508
2100;3;0.916659;0.0294951
2600;3;1.21153;0.282695
3100;3;0.959669;0.0160418
3600;3;0.923603;0.0221428
4100;3;0.682921;0.276963
4600;3;0.798906;0.154165
5100;3;1.09803;0.16253
5600;3;0.906242;0.0405236
6100;3;1.03278;0.0934451
6600;3;0.808705;0.14379
7100;3;0.924288;0.0214179
7600;3;1.01315;0.0726633
8100;3;0.745364;0.210852
8600;3;0.997084;0.0556549
9100;3;0.807685;0.14487
9600;3;0.865878;0.0832589
10100;3;0.944299;0.000231477
10600;3;0.965793;0.0225259
11100;3;0.969586;0.0265414
11600;3;0.84482;0.105554
12100;3;0.954537;0.0106084
12600;3;0.826382;0.125075
13100;3;0.975182;0.0324663
13600;3;1.05514;0.117119
14100;3;0.974282;0.0315134
14600;3;0.940916;0.0038124
15100;3;0.846019;0.104284
15600;3;0.897428;0.0498554
16100;3;0.91847;0.0275771
16600;3;1.0015;0.0603271
17100;3;0.915928;0.0302691
17600;3;0.929679;0.0157095
18100;3;0.850821;0.0991999
18600;3;0.926739;0.0188224
19100;3;1.01701;0.0767477
19600;3;0.803564;0.149233
20100;3;0.95335;0.00935141
20600;3;1.02366;0.0837875
21100;3;0.962077;0.0185911
21600;3;0.960061;0.0164568
22100;3;0.934381;0.0107318
22600;3;0.991142;0.0493633
23100;3;1.00757;0.0667533
23600;3;1.03813;0.099108
24100;3;0.91493;0.0313256
24600;3;0.960357;0.0167706
25100;3;1.03884;0.0998587
25600;3;0.916007;0.0301844
26100;3;0.861582;0.0878065
26600;3;0.986833;0.0448019
27100;3;0.820103;0.131722
27600;3;0.954249;0.0103032
28100;3;0.993319;0.0516681
28600;3;0.988191;0.0462388
29100;3;0.841917;0.108627
29600;3;0.904553;0.042312
30100;3;1.05232;0.114131
30600;3;0.872133;0.0766364
31100;3;0.911567;0.0348852
31600;3;0.924834;0.0208399
32100;3;0.904976;0.0418635
32600;3;0.888412;0.0594005
33100;3;0.898784;0.0484201
33600;3;0.888013;0.0598234
34100;3;0.928877;0.0165585
34600;3;0.928099;0.0173829
35100;3;0.939806;0.00498743
35600;3;0.902029;0.0449845
36100;3;0.918621;0.0274177
36600;3;0.915634;0.0305799
37100;3;1.00471;0.0637266
37600;3;1.00298;0.0619003
38100;3;0.927813;0.0176851
38600;3;0.931663;0.0136096
39100;3;0.942127;0.00253039
39600;3;0.970004;0.026984
40100;3;0.953545;0.00955829
40600;3;0.896544;0.0507915
41100;3;0.923958;0.0217672
41600;3;0.948609;0.00433257
42100;3;0.937343;0.00759537
42600;3;0.957151;0.0133761
43100;3;0.98056;0.0381598
43600;3;1.03153;0.0921215
44100;3;0.964277;0.0209207
44600;3;0.894611;0.0528379
45100;3;0.968118;0.024987
45600;3;0.92872;0.0167253
46100;3;0.895871;0.0515042
46600;3;1.02521;0.0854281
47100;3;0.901;0.0460729
47600;3;0.95955;0.0159162
48100;3;0.945938;0.0015038
48600;3;0.876793;0.0717028
49100;3;0.926672;0.0188934
49600;3;0.968489;0.0253804
50100;3;0.937866;0.00704196
50600;3;0.978746;0.0362398
51100;3;0.946909;0.00253274
51600;3;0.944517;3.94976e-07
52100;3;0.962324;0.0188523
52600;3;0.889964;0.0577582
53100;3;0.92937;0.0160367
53600;3;0.951717;0.00762306
54100;3;0.9316;0.0136761
54600;3;0.916659;0.0294951
55100;3;0.986153;0.0440813
55600;3;0.908041;0.0386194
56100;3;0.93894;0.00590483
56600;3;0.946105;0.00168075
57100;3;0.888784;0.0590074
57600;3;0.957023;0.0132402
58100;3;0.942763;0.00185753
58600;3;0.945171;0.000692002
59100;3;0.941616;0.0030716
59600;3;0.919035;0.0269786
60100;3;0.933228;0.0119523
60600;3;0.984727;0.0425721
61100;3;0.879288;0.0690604
61600;3;0.991468;0.0497093
62100;3;0.935579;0.00946275
62600;3;0.916925;0.0292132
63100;3;0.934619;0.0104793
63600;3;0.943781;0.000779501
64100;3;0.95553;0.0116595
64600;3;0.910209;0.0363239
65100;3;0.931443;0.0138418
65600;3;0.959024;0.0153584
66100;3;0.975596;0.032905
66600;3;0.951193;0.00706771
67100;3;0.958449;0.0147502
67600;3;0.942299;0.00234814
68100;3;0.959793;0.0161734
68600;3;0.987236;0.0452283
69100;3;0.909182;0.0374114
69600;3;0.952937;0.00891435
70100;3;0.948636;0.00436116
70600;3;1.02124;0.0812269
71100;3;0.96606;0.0228086
71600;3;0.893323;0.0542014
72100;3;0.916254;0.0299234
72600;3;0.948511;0.00422828
73100;3;0.974342;0.0315763
73600;3;0.872615;0.0761264
74100;3;0.896247;0.0511056
74600;3;0.930119;0.0152439
75100;3;1.00082;0.0596137
75600;3;0.947908;0.00359027
76100;3;0.968125;0.0249951
76600;3;0.916115;0.030071
77100;3;0.892015;0.0555858
77600;3;0.92235;0.0234693
78100;3;0.93101;0.014301
78600;3;0.922861;0.0229286
79100;3;0.966806;0.0235977
79600;3;0.940946;0.00378051
80100;3;0.890285;0.0574174
80600;3;0.89779;0.0494722
81100;3;0.937569;0.00735661
81600;3;0.991872;0.0501369
82100;3;0.92082;0.0250891
82600;3;0.953381;0.00938488
83100;3;0.980286;0.0378701
83600;3;0.943024;0.00158097
84100;3;0.940539;0.00421227
84600;3;0.929809;0.0155727
85100;3;0.896584;0.0507486
85600;3;0.974144;0.0313676
86100;3;0.92174;0.0241154
86600;3;0.992197;0.0504803
87100;3;0.944308;0.000220947
87600;3;0.947908;0.00359027
88100;3;0.983249;0.0410069
88600;3;0.982638;0.0403601
89100;3;0.925076;0.0205832
89600;3;0.900383;0.0467271
90100;3;0.929376;0.0160309
90600;3;0.921349;0.0245287
91100;3;0.932621;0.0125953
91600;3;0.951411;0.00729853
92100;3;0.912994;0.0333748
92600;3;0.923183;0.0225874
93100;3;0.963337;0.0199257
93600;3;0.954452;0.0105184
94100;3;0.940082;0.00469573
94600;3;0.90829;0.0383552
95100;3;0.96884;0.0257516
95600;3;0.944552;3.71643e-05
96100;3;0.986984;0.0449614
96600;3;0.928434;0.0170282
97100;3;0.948884;0.00462383
97600;3;0.929679;0.0157095
98100;3;0.948131;0.00382635
98600;3;0.937999;0.00690131
99100;3;0.949159;0.00491457
99600;3;0.972506;0.0296334
